BR;UF;CODIGO;LOCAL_INI;LOCAL_FIM;KM_INI;KM_FIM;EXTENSAO;SUPERFICIE;TR_COINCID;EST_COND;SUPERFICIE_ESTADUAL;ANO
101;RJ;101BRJ3160;ENTR RJ-077 (CAJÚ);ENTR RJ-087 (VIADUTO DE MANGUINHOS);335.6;338.5;2.9;DUP;;;;2010
101;RJ;101BRJ3170;ENTR RJ-087 (VIADUTO DE MANGUINHOS);ENTR BR-040(B)/116(A) (TREVO DAS MISSÕES);338.5;346.6;8.1;DUP;;;;2010
101;RJ;101BRJ3190;ENTR BR-040(B)/116(A) (TREVO DAS MISSÕES);ENTR RJ-101 (PARADA DE LUCAS);346.6;347.9;1.3;DUP;;;;2010
101;RJ;101BRJ3200;ENTR RJ-101 (PARADA DE LUCAS);ENTR BR-116(B) (P/SÃO PAULO);347.9;349.9;2.0;DUP;;;;2010
101;RJ;101BRJ3210;ENTR BR-116(B) (P/SÃO PAULO);ENTR RJ-083;349.9;352.7;2.8;DUP;;;;2010
101;RJ;101BRJ3230;ENTR RJ-083;ENTR RJ-091;352.7;361.0;8.3;DUP;;;;2010
101;RJ;101BRJ3250;ENTR RJ-091;ENTR RJ-093 (CAMPO GRANDE);361.0;374.6;13.6;DUP;;;;2010
101;RJ;101BRJ3260;ENTR RJ-093 (CAMPO GRANDE);ENTR BR-465(A)/RJ-095;374.6;380.3;5.7;DUP;;;;2010
101;RJ;101BRJ3270;ENTR BR-465(A)/RJ-095;ENTR BR-465(B)/RJ-071/097 (SANTA CRUZ);380.3;389.6;9.3;DUP;;;;2010
101;SC;101BSC3810;DIV PR/SC (ENTR BR-376);GARUVA;0.0;6.2;6.2;DUP;;;;2010
101;SC;101BSC3830;GARUVA;ENTR SC-430 (PIRABEIRABA);6.2;27.2;21.0;DUP;;;;2010
101;SC;101BSC3850;ENTR SC-430 (PIRABEIRABA);ENTR SC-108 (P/JOINVILLE);27.2;38.4;11.2;DUP;;;;2010
101;SC;101BSC3870;ENTR SC-108 (P/JOINVILLE);ENTR BR-280;38.4;57.4;19.0;DUP;;;;2010
101;SC;101BSC3890;ENTR BR-280;ENTR SC-414;57.4;82.8;25.4;DUP;;;;2010
101;SC;101BSC3895;ENTR SC-414;BARRA VELHA;82.8;87.5;4.7;DUP;;;;2010
101;SC;101BSC3900;BARRA VELHA;P/PENHA;87.5;104.6;17.1;DUP;;;;2010
101;SC;101BSC3910;P/PENHA;ENTR BR-470 (P/NAVEGANTES);104.6;111.3;6.7;DUP;;;;2010
101;SC;101BSC3931;ENTR BR-470 (P/NAVEGANTES);ENTR SC-419 (P/ILHOTA);111.3;117.3;6.0;DUP;;;;2010
101;SC;101BSC3950;ENTR SC-419 (P/ILHOTA);ENTR BR-486(A) (P/ITAJAÍ);117.3;120.7;3.4;DUP;;;;2010
101;SC;101BSC3970;ENTR BR-486(A) (P/ITAJAÍ);ENTR BR-486(B) (P/BRUSQUE);120.7;123.1;2.4;DUP;;;;2010
101;SC;101BSC3990;ENTR BR-486(B) (P/BRUSQUE);BALNEÁRIO DE CAMBORIÚ;123.1;133.0;9.9;DUP;;;;2010
101;SC;101BSC4010;BALNEÁRIO DE CAMBORIÚ;P/PORTO BELO;133.0;155.0;22.0;DUP;;;;2010
101;SC;101BSC4020;P/PORTO BELO;ENTR SC-411 (TIJUCAS);155.0;163.6;8.6;DUP;;;;2010
101;SC;101BSC4030;ENTR SC-411 (TIJUCAS);ENTR SC-410(A) (P/GOVERNADOR  CELSO RAMOS);163.6;179.6;16.0;DUP;;;;2010
101;SC;101BSC4040;ENTR SC-410(A) (P/GOVERNADOR  CELSO RAMOS);ENTR SC-410(B) (P/ARMAÇÃO DA PIEDADE);179.6;182.4;2.8;DUP;;;;2010
101;SC;101BSC4043;ENTR SC-410(B) (P/ARMAÇÃO DA PIEDADE);ENTR SC-408 (BIGUAÇU);182.4;193.0;10.6;DUP;;;;2010
101;SC;101BSC4050;ENTR SC-408 (BIGUAÇU);ACESSO NORTE FLORIANÓPOLIS;193.0;203.1;10.1;DUP;;;;2010
101;SC;101BSC4070;ACESSO NORTE FLORIANÓPOLIS;ENTR BR-282(A);203.1;205.4;2.3;DUP;;;;2010
101;SC;101BSC4090;ENTR BR-282(A);ENTR SC-407 (SÃO JOSÉ);205.4;209.6;4.2;DUP;;;;2010
101;SC;101BSC4100;ENTR SC-407 (SÃO JOSÉ);ENTR BR-282(B) (PALHOÇA);209.6;215.5;5.9;DUP;;;;2010
101;RS;101BRS4420;INÍCIO PISTA DUPLA;ENTR BR-290/RS-030(A) (OSÓRIO);95.3;100.1;4.8;DUP;;;;2010
116;CE;116BCE0015;FORTALEZA (AVENIDA 13 DE MAIO);ENTR CE-040 (P/MESSEJANA);0.0;12.2;12.2;DUP;;;;2010
116;CE;116BCE0020;ENTR CE-040 (P/MESSEJANA);ACESSO SUL MESSEJANA;12.2;14.4;2.2;DUP;;;;2010
116;CE;116BCE0030;ACESSO SUL MESSEJANA;ENTR CE-350(A) (ITAITINGA);14.4;26.7;12.3;DUP;;;;2010
116;CE;116BCE0050;ENTR CE-350(A) (ITAITINGA);ENTR CE-350(B) (COLUNA);26.7;35.3;8.6;DUP;;;;2010
116;MG;116BMG1275;INÍCIO PISTA DUPLA;FIM PISTA DUPLA;527.7;529.4;1.7;DUP;;;;2010
116;RJ;116BRJ1625;RIO CORUJAS;ENTR RJ-122 (PARADA MODELO);107.1;109.5;2.4;DUP;;;;2010
116;RJ;116BRJ1630;ENTR RJ-122 (PARADA MODELO);ENTR RJ-112;109.5;115.5;6.0;DUP;;;;2010
116;RJ;116BRJ1650;ENTR RJ-112;ENTR BR-493(A) (P/MAGÉ);115.5;126.3;10.8;DUP;;;;2010
116;RJ;116BRJ1670;ENTR BR-493(A) (P/MAGÉ);ENTR RJ-107 (IMBARIÊ);126.3;141.3;15.0;DUP;;;;2010
116;RJ;116BRJ1690;ENTR RJ-107 (IMBARIÊ);ENTR BR-040(A)/493(B)/RJ-109;141.3;148.4;7.1;DUP;;;;2010
116;RJ;116BRJ1710;ENTR BR-040(A)/493(B)/RJ-109;ENTR RJ-105;148.4;151.1;2.7;DUP;;;;2010
116;RJ;116BRJ1730;ENTR RJ-105;ENTR RJ-103;151.1;156.6;5.5;DUP;;;;2010
116;RJ;116BRJ1750;ENTR RJ-103;ENTR RJ-071/081 (LINHA VERMELHA);156.6;163.6;7.0;DUP;;;;2010
116;RJ;116BRJ1760;ENTR RJ-071/081 (LINHA VERMELHA);ENTR BR-040(B)/101(A) (TREVO DAS MISSÕES);163.6;164.8;1.2;DUP;;;;2010
116;RJ;116BRJ1770;ENTR BR-040(B)/101(A) (TREVO DAS MISSÕES);ENTR RJ-101 (PARADA DE LUCAS);164.8;166.1;1.3;DUP;;;;2010
116;RJ;116BRJ1780;ENTR RJ-101 (PARADA DE LUCAS);ENTR BR-101(B) (TREVO DAS MARGARIDAS);166.1;168.1;2.0;DUP;;;;2010
116;RJ;116BRJ1790;ENTR BR-101(B) (TREVO DAS MARGARIDAS);ENTR RJ-083;168.1;171.3;3.2;DUP;;;;2010
116;RJ;116BRJ1800;ENTR RJ-083;ENTR RJ-085 (SÃO JOÃO DO MERITI);171.3;174.2;2.9;DUP;;;;2010
116;RJ;116BRJ1810;ENTR RJ-085 (SÃO JOÃO DO MERITI);ENTR RJ-103 (COELHO DA ROCHA);174.2;177.9;3.7;DUP;;;;2010
116;RJ;116BRJ1830;ENTR RJ-103 (COELHO DA ROCHA);ENTR RJ-105 (P/NOVA IGUAÇU);177.9;181.3;3.4;DUP;;;;2010
116;RJ;116BRJ1850;ENTR RJ-105 (P/NOVA IGUAÇU);ENTR RJ-111;181.3;185.4;4.1;DUP;;;;2010
116;RJ;116BRJ1853;ENTR RJ-111;ENTR RJ-109;185.4;196.1;10.7;DUP;;;;2010
116;RJ;116BRJ1870;ENTR RJ-109;ENTR RJ-093;196.1;204.3;8.2;DUP;;;;2010
116;RJ;116BRJ1890;ENTR RJ-093;ENTR RJ-125 (P/JAPERI);204.3;211.7;7.4;DUP;;;;2010
116;RJ;116BRJ1910;ENTR RJ-125 (P/JAPERI);ENTR BR-465;211.7;214.7;3.0;DUP;;;;2010
116;RJ;116BRJ1930;ENTR BR-465;ENTR RJ-127 (P/PARACAMBI);214.7;217.7;3.0;DUP;;;;2010
116;RJ;116BRJ1950;ENTR RJ-127 (P/PARACAMBI);ENTR PISTA INVERSA (A);217.7;225.5;7.8;DUP;;;;2010
116;RJ;116BRJ1970;ENTR PISTA INVERSA (A);ENTR PISTA INVERSA (B);225.5;233.3;7.8;DUP;;;;2010
116;RJ;116BRJ1990;ENTR PISTA INVERSA (B);ENTR RJ-139;233.3;238.2;4.9;DUP;;;;2010
116;RJ;116BRJ2010;ENTR RJ-139;ENTR RJ-145 (P/PIRAÍ);238.2;243.2;5.0;DUP;;;;2010
116;RJ;116BRJ2050;ENTR RJ-145 (P/PIRAÍ);ENTR BR-393/494 (P/VOLTA REDONDA);243.2;271.0;27.8;DUP;;;;2010
116;RJ;116BRJ2070;ENTR BR-393/494 (P/VOLTA REDONDA);ENTR RJ-155 (BARRA MANSA);271.0;276.4;5.4;DUP;;;;2010
116;RJ;116BRJ2090;ENTR RJ-155 (BARRA MANSA);ENTR RJ-157;276.4;278.9;2.5;DUP;;;;2010
116;RJ;116BRJ2110;ENTR RJ-157;ENTR RJ-159 (FLORIANO);278.9;296.1;17.2;DUP;;;;2010
116;RJ;116BRJ2130;ENTR RJ-159 (FLORIANO);ENTR RJ-161 (RESENDE);296.1;310.8;14.7;DUP;;;;2010
116;RJ;116BRJ2150;ENTR RJ-161 (RESENDE);ENTR RJ-163 (P/PENEDO);310.8;316.9;6.1;DUP;;;;2010
116;RJ;116BRJ2170;ENTR RJ-163 (P/PENEDO);ENTR BR-485 (ITATIAIA);316.9;324.2;7.3;DUP;;;;2010
116;RJ;116BRJ2190;ENTR BR-485 (ITATIAIA);ENTR BR-354 (ENGENHEIRO PASSOS);324.2;336.1;11.9;DUP;;;;2010
116;RJ;116BRJ2210;ENTR BR-354 (ENGENHEIRO PASSOS);DIV RJ/SP;336.1;339.6;3.5;DUP;;;;2010
116;SP;116BSP2230;DIV RJ/SP;ENTR SP-054;0.0;5.0;5.0;DUP;;;;2010
116;SP;116BSP2243;ENTR SP-054;ENTR SP-058(A) (QUELUZ);5.0;8.4;3.4;DUP;;;;2010
116;SP;116BSP2250;ENTR SP-058(A) (QUELUZ);ENTR SP-058(B);8.4;13.6;5.2;DUP;;;;2010
116;SP;116BSP2255;ENTR SP-058(B);ACESSO LAVRINHAS;13.6;21.7;8.1;DUP;;;;2010
116;SP;116BSP2265;ACESSO LAVRINHAS;ACESSO CRUZEIRO;21.7;28.6;6.9;DUP;;;;2010
116;SP;116BSP2270;ACESSO CRUZEIRO;ENTR SP-068 (P/SILVEIRAS);28.6;36.3;7.7;DUP;;;;2010
116;SP;116BSP2290;ENTR SP-068 (P/SILVEIRAS);ENTR SP-058/062 (CACHOEIRA PAULISTA);36.3;39.1;2.8;DUP;;;;2010
116;SP;116BSP2310;ENTR SP-058/062 (CACHOEIRA PAULISTA);ENTR BR-459(A) (LORENA);39.1;51.1;12.0;DUP;;;;2010
116;SP;116BSP2330;ENTR BR-459(A) (LORENA);ENTR BR-459(B)/SP-171 (GUARATINGUETÁ);51.1;64.9;13.8;DUP;;;;2010
116;SP;116BSP2340;ENTR BR-459(B)/SP-171 (GUARATINGUETÁ);ENTR BR-488 (P/SANTUARIO NOSSA SENHORA  APARECIDA);64.9;71.1;6.2;DUP;;;;2010
116;SP;116BSP2345;ENTR BR-488 (P/SANTUARIO NOSSA SENHORA  APARECIDA);ENTR BR-488 (P/PORTO DE ITAGUAÇU);71.1;74.4;3.3;DUP;;;;2010
116;SP;116BSP2350;ENTR BR-488 (P/PORTO DE ITAGUAÇU);ENTR SP-062 (P/ROSEIRA);74.4;80.9;6.5;DUP;;;;2010
116;SP;116BSP2360;ENTR SP-062 (P/ROSEIRA);ENTR BR-383(A)/SP-132 (PINDAMONHANGABA);80.9;98.9;18.0;DUP;;;;2010
116;SP;116BSP2370;ENTR BR-383(A)/SP-132 (PINDAMONHANGABA);ENTR BR-383(B)/SP-125 (TAUBATÉ);98.9;110.6;11.7;DUP;;;;2010
116;SP;116BSP2390;ENTR BR-383(B)/SP-125 (TAUBATÉ);ENTR SP-070;110.6;117.3;6.7;DUP;;;;2010
116;SP;116BSP2410;ENTR SP-070;ENTR SP-103 (CAÇAPAVA);117.3;127.8;10.5;DUP;;;;2010
116;SP;116BSP2430;ENTR SP-103 (CAÇAPAVA);ENTR SP-099 (SÃO JOSÉ DOS CAMPOS);127.8;149.8;22.0;DUP;;;;2010
116;SP;116BSP2450;ENTR SP-099 (SÃO JOSÉ DOS CAMPOS);ENTR SP-065 (P/IGARATÁ);149.8;168.7;18.9;DUP;;;;2010
116;SP;116BSP2470;ENTR SP-065 (P/IGARATÁ);ENTR SP-056 (ARUJÁ);168.7;199.2;30.5;DUP;;;;2010
116;SP;116BSP2490;ENTR SP-056 (ARUJÁ);ENTR SP-036;199.2;216.1;16.9;DUP;;;;2010
116;SP;116BSP2510;ENTR SP-036;ENTR SP-019 (AEROPORTO INTERNACIONAL);216.1;218.2;2.1;DUP;;;;2010
116;SP;116BSP2520;ENTR SP-019 (AEROPORTO INTERNACIONAL);ENTR BR-381;218.2;226.4;8.2;DUP;;;;2010
116;SP;116BSP2530;ENTR BR-381;ENTR BR-050/272/374/381 (SÃO PAULO);226.4;231.2;4.8;DUP;;;;2010
116;SP;116BSP2560;DIV MUNICIPAL SÃO PAULO/TABOÃO DA SERRA;ENTR SP-234 (ITAPECIRICA DA SERRA);262.9;281.4;18.5;DUP;;;;2010
116;SP;116BSP2565;ENTR SP-234 (ITAPECIRICA DA SERRA);ENTR SP-228;281.4;286.2;4.8;DUP;;;;2010
116;SP;116BSP2570;ENTR SP-228;ENTR SP-057 (P/SIDERÚRGICA);286.2;315.5;29.3;DUP;;;;2010
116;SP;116BSP2575;ENTR SP-057 (P/SIDERÚRGICA);FIM DA PISTA DUPLA;315.5;331.4;15.9;DUP;;;;2010
116;SP;116BSP2587;FIM SERRA DO CAFEZAL;ENTR SP-165(A) (P/PEDRO TOLEDO);362.3;379.2;16.9;DUP;;;;2010
116;SP;116BSP2590;ENTR SP-165(A) (P/PEDRO TOLEDO);ACESSO MIRACATÚ;379.2;388.9;9.7;DUP;;;;2010
116;SP;116BSP2600;ACESSO MIRACATÚ;ENTR SP-222 (BIGUÁ);388.9;395.5;6.6;DUP;;;;2010
116;SP;116BSP2610;ENTR SP-222 (BIGUÁ);ENTR BR-478(A)/SP-165(B) (P/JUQUIÁ);395.5;408.0;12.5;DUP;;;;2010
116;SP;116BSP2630;ENTR BR-478(A)/SP-165(B) (P/JUQUIÁ);ENTR SP-139 (REGISTRO);408.0;438.7;30.7;DUP;;;;2010
116;SP;116BSP2650;ENTR SP-139 (REGISTRO);ENTR BR-478(B) (PARIQUERA-AÇU);438.7;456.7;18.0;DUP;;;;2010
116;SP;116BSP2670;ENTR BR-478(B) (PARIQUERA-AÇU);ENTR SP-193 (JACUPIRANGA);456.7;467.7;11.0;DUP;;;;2010
116;SP;116BSP2685;ENTR SP-193 (JACUPIRANGA);ENTR SP-287;467.7;540.5;72.8;DUP;;;;2010
116;SP;116BSP2700;ENTR SP-287;DIV SP/PR;540.5;557.0;16.5;DUP;;;;2010
116;PR;116BPR2710;DIV SP/PR (CAB NORTE PONTE S/ RIO PARDINHO);INÍCIO VARIANTE DO ALPINO(PISTA DIREITA);0.0;22.7;22.7;DUP;;;;2010
116;PR;116BPR2725;FIM VARIANTE DO ALPINO (PISTA DIREITA);REPRESA DO CAPIVARI;34.3;42.2;7.9;DUP;;;;2010
116;PR;116BPR2730;REPRESA DO CAPIVARI;ENTR PR-410 (GRACIOSA);42.2;59.0;16.8;DUP;;;;2010
116;PR;116BPR2740;ENTR PR-410 (GRACIOSA);INÍC CONT LESTE CURITIBA (QUATRO BARRAS);59.0;71.2;12.2;DUP;;;;2010
116;PR;116BPR2750;INÍC CONT LESTE CURITIBA (QUATRO BARRAS);ENTR PR-415 (P/PIRAQUARA);71.2;86.0;14.8;DUP;;;;2010
116;PR;116BPR2755;ENTR PR-415 (P/PIRAQUARA);ENTR BR-277(A);86.0;92.8;6.8;DUP;;;;2010
116;PR;116BPR2760;ENTR BR-277(A);ENTR BR-376(A);92.8;102.3;9.5;DUP;;;;2010
116;PR;116BPR2770;ENTR BR-376(A);ENTR BR-376(B)/476/277(B) (CURITIBA SUL/PINHEIRINHO);102.3;115.1;12.8;DUP;;;;2010
116;PR;116BPR2780;ENTR BR-376(B)/476/277(B) (CURITIBA SUL/PINHEIRINHO);FIM PISTA DUPLA;115.1;117.2;2.1;DUP;;;;2010
116;PR;116BPR9010;ACESSO CONT LESTE CURITIBA (ANT KM 71,1);ENTR PR-506 (QUATRO BARRAS (ANTIGO KM 75,7));0.0;4.0;4.0;DUP;;;;2010
116;PR;116BPR9020;ENTR PR-506 (QUATRO BARRAS (ANTIGO KM 75,7));ACESSO CONT NORTE CURITIBA (ANT KM 81,7);4.0;10.4;6.4;DUP;;;;2010
116;PR;116BPR9030;ACESSO CONT NORTE CURITIBA (ANT KM 81,7);ENTR BR-476 (CURITIBA NORTE/ATUBÁ (ANTIGO KM 88,3));10.4;17.1;6.7;DUP;;;;2010
116;RS;116BRS3090;ENTR RS-230 (ANA RECH);ENTR BR-453 (P/CAXIAS DO SUL);142.9;145.4;2.5;DUP;;;;2010
116;RS;116BRS3093;ENTR BR-453 (P/CAXIAS DO SUL);ACESSO LESTE CAXIAS DO SUL;145.4;150.7;5.3;DUP;;;;2010
116;RS;116BRS3100;ACESSO LESTE CAXIAS DO SUL;FIM DE PISTA DUPLA;150.7;152.8;2.1;DUP;;;;2010
116;RS;116BRS3170;ENTR RS-239 (P/CAMPO BOM);ENTR RS-240 (VILA SCHARLAU);231.9;240.2;8.3;DUP;;;;2010
116;RS;116BRS3190;ENTR RS-240 (VILA SCHARLAU);ENTR RS-118 (SAPUCAIA DO SUL);240.2;251.3;11.1;DUP;;;;2010
116;RS;116BRS3210;ENTR RS-118 (SAPUCAIA DO SUL);ENTR BR-386(A) (CANOAS);251.3;258.7;7.4;DUP;;;;2010
116;RS;116BRS3230;ENTR BR-386(A) (CANOAS);ENTR BR-290(A)/386(B) (PORTO ALEGRE);258.7;267.5;8.8;DUP;;;;2010
116;RS;116BRS3250;ENTR BR-290(A)/386(B) (PORTO ALEGRE);PONTE RIO GUAÍBA;267.5;272.3;4.8;DUP;;;;2010
116;RS;116BRS3260;PONTE RIO GUAÍBA;ENTR BR-290(B) (P/ELDORADO DO SUL);272.3;282.8;10.5;DUP;;;;2010
116;RS;116BRS3265;ENTR BR-290(B) (P/ELDORADO DO SUL);ENTR BR-290(B) (P/ARROIO DOS RATOS);282.8;288.0;5.2;DUP;;;;2010
116;RS;116BRS9050;ENTR BR-116;P/PORTO ALEGRE;0.0;3.0;3.0;DUP;;;;2010
230;AM;230BAM1990;FIM TRAVESSIA RIO MADEIRA (CRATO);HUMAITÁ;610.4;613.2;2.8;DUP;;;;2010
230;PA;230BPA1300;RIO ITACAIÚNAS;PERÍMETRO URBANO CIDADE NOVA;121.5;124.5;3.0;DUP;;;;2010
230;PI;230BPI0740;INÍCIO PISTA DUPLA (FRONTEIRAS);FIM PISTA DUPLA (FRONTEIRAS);17.7;18.1;0.4;DUP;;;;2010
230;PI;230BPI0860;INÍCIO PISTA DUPLA (OEIRAS);FIM PISTA DUPLA (OEIRAS);196.5;197.9;1.4;DUP;;;;2010
230;CE;230BCE0620;INÍCIO DA DUPLICAÇÃO;FINAL DA DUPLICAÇÃO;78.5;80.5;2.0;DUP;;;;2010
230;PB;230BPB0010;CABEDELO;JOÃO PESSOA;0.0;20.4;20.4;DUP;;;;2010
230;PB;230BPB0030;JOÃO PESSOA;ENTR BR-101(A);20.4;28.1;7.7;DUP;;;;2010
230;PB;230BPB0050;ENTR BR-101(A);ACESSO AEROPORTO;28.1;33.7;5.6;DUP;;;;2010
230;PB;230BPB0060;ACESSO AEROPORTO;ENTR BR-101(B);33.7;35.5;1.8;DUP;;;;2010
230;PB;230BPB0070;ENTR BR-101(B);ACESSO SANTA RITA;35.5;41.7;6.2;DUP;;;;2010
230;PB;230BPB0090;ACESSO SANTA RITA;ENTR PB-016;41.7;48.3;6.6;DUP;;;;2010
230;PB;230BPB0100;ENTR PB-016;ENTR PB-030;48.3;52.9;4.6;DUP;;;;2010
230;PB;230BPB0110;ENTR PB-030;ENTR PB-082;52.9;60.9;8.0;DUP;;;;2010
230;PB;230BPB0120;ENTR PB-082;ENTR PB-048;60.9;70.2;9.3;DUP;;;;2010
230;PB;230BPB0130;ENTR PB-048;ENTR PB-073;70.2;70.7;0.5;DUP;;;;2010
230;PB;230BPB0210;ENTR BR-408(A)/PB-090/095;ENTR PB-100 (P/GALANTE);116.9;135.5;18.6;DUP;;;;2010
230;PB;230BPB0220;ENTR PB-100 (P/GALANTE);ENTR BR-104(A)/408(B)/PB-095 (CAMPINA GRANDE);135.5;147.8;12.3;DUP;;;;2010
